"SAMPLE_NUMBER","LOGIN_DATE","PRODUCT","PRODUCT_GRADE","X_CLIENT_CODE","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","DATE_STARTED","REPLICATE_COUNT","ORIGINAL_SAMPLE","TEXT_ID","REPORTABLE","DESCRIPTION","STATUS","CUSTOMER","PROJECT"
6050754,"18/03/2014 06:01:29 PM","SAUCES","MARINADE","MARION""S KITCHEN-BALINESE, THAI & MALAYSIAN CHICKEN MARINADE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","5.1045094919","19/03/2014 08:30:58 PM",1,6050754,"18MAR14/6050754",TRUE,"MARION""S KITCHEN-THAI CHICKEN MARINADE 150g BATCH CODE MARCH 04""2014","A","AUMANNOT","DTS1421608"
6050755,"18/03/2014 06:01:29 PM","SAUCES","MARINADE","MARION""S KITCHEN-BALINESE, THAI & MALAYSIAN CHICKEN MARINADE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","6.6170453217","19/03/2014 08:30:59 PM",1,6050755,"18MAR14/6050755",TRUE,"MARION""S KITCHEN-MALAYSIAN CHICKEN MARINADE 150g BATCH CODE MARCH 04""2014","A","AUMANNOT","DTS1421608"
6050760,"18/03/2014 06:02:39 PM","MISC_FOOD","LAKSA","SUBMISSION REF: BBD08","ASHS040493","Ash @ 550°C","G_P_100G","2.2796019464","20/03/2014 04:27:14 PM",1,6050760,"18MAR14/6050760",TRUE,"MARION""S KITCHEN - LAKSA CURRY KIT 390g (APPROX) MFG LCP MARCH 03""2014 CS 18.03.14 CM 17%-19%","A","AUMANNOT","DTS1421609"
6050769,"18/03/2014 06:04:55 PM","MISC_FOOD","LAKSA","SUBMISSION REF: BBD08","ASHS040493","Ash @ 550°C","G_P_100G","4.6961729477","22/03/2014 09:22:52 AM",1,6050769,"18MAR14/6050769",TRUE,"MARION""S KITCHEN - MASSAMAN CURRY KIT 375g (APPROX) MFG MCP MARCH 11""2014 PNT MARCH 11""2014 HB MARCH 11""2014 CM 20%-22%","A","AUMANNOT","DTS1421609"
6050892,"18/03/2014 06:56:20 PM","FAECES","FAECES","2014001505 TO 2014001510 Faeces CDT14003","ASHS040493","Ash @ 550°C","G_P_100G","21.682964488","28/03/2014 07:00:31 AM",1,6050892,"20MAR14/6050892",TRUE,"2014001505","A","U4","DTS1421669"
6050893,"18/03/2014 06:56:26 PM","FAECES","FAECES","2014001505 TO 2014001510 Faeces CDT14003","ASHS040493","Ash @ 550°C","G_P_100G","20.089001907","28/03/2014 07:00:32 AM",1,6050893,"20MAR14/6050893",TRUE,"2014001506","A","U4","DTS1421669"
6050894,"18/03/2014 06:56:32 PM","FAECES","FAECES","2014001505 TO 2014001510 Faeces CDT14003","ASHS040493","Ash @ 550°C","G_P_100G","21.684641502","28/03/2014 07:00:32 AM",1,6050894,"20MAR14/6050894",TRUE,"2014001507","A","U4","DTS1421669"
6050895,"18/03/2014 06:56:38 PM","FAECES","FAECES","2014001505 TO 2014001510 Faeces CDT14003","ASHS040493","Ash @ 550°C","G_P_100G","25.446283674","28/03/2014 07:00:33 AM",1,6050895,"20MAR14/6050895",TRUE,"2014001508","A","U4","DTS1421669"
6050896,"18/03/2014 06:56:44 PM","FAECES","FAECES","2014001505 TO 2014001510 Faeces CDT14003","ASHS040493","Ash @ 550°C","G_P_100G","24.152126117","28/03/2014 07:00:34 AM",1,6050896,"20MAR14/6050896",TRUE,"2014001509","A","U4","DTS1421669"
6050897,"18/03/2014 06:56:50 PM","FAECES","FAECES","2014001505 TO 2014001510 Faeces CDT14003","ASHS040493","Ash @ 550°C","G_P_100G","24.939444755","28/03/2014 07:00:34 AM",1,6050897,"20MAR14/6050897",TRUE,"2014001510","A","U4","DTS1421669"
6052181,"19/03/2014 09:19:45 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2417605253","19/03/2014 10:48:56 AM",1,6052181,"QC-IRM001A-6052181",TRUE,"In house standard reference material (batch analysis)","E","",""
6052221,"19/03/2014 09:22:59 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2690246517","19/03/2014 10:49:14 AM",1,6052221,"QC-IRM001A-6052221",TRUE,"In house standard reference material (batch analysis)","E","",""
6052554,"19/03/2014 10:08:29 AM","SAUCES","SAUCE","Select Taco Seasoning (1794)","ASHS040493","Ash @ 550°C","G_P_100G","17.382918748","25/03/2014 10:16:43 AM",1,6052554,"19MAR14/6052554",TRUE,"Select Taco Seasoning (1794) DOM :  Batch :  20/08/15 11:28, 11:28, 11:28, 11:28, 11:28","A","GRUM","DTS1421800"
6052704,"19/03/2014 10:33:28 AM","MEAT_PROD","NONE","MDM 90003 SLAUGHTER DATE 17/3/2014 BEST BEFORE DATE 17/3/2016","ASHS040493","Ash @ 550°C","G_P_100G","1.0017172295","27/03/2014 09:38:08 AM",1,6052697,"19MAR14/6052704",TRUE,"","A","BAIHANW","DTS1421818"
6053064,"19/03/2014 11:34:38 AM","CEREAL_PRD","CACP-BC","Nestle Australia Limited Uncle Tobys Bran Plus 525g 29 DEC 2014 40633607D2; 29 DEC 2014 40633607D2","ASHS040493","Ash @ 550°C","G_P_100G","5.4762861736","29/03/2014 10:56:30 AM",1,6053064,"19MAR14/6053064",TRUE,"","A","AUNHF","DTS1421887"
6053524,"19/03/2014 01:00:09 PM","MISC_FOOD","M-SO","Campbells Australasia Pty Ltd	Campbells Country Ladle Chicken & Sweetcorn with Chives	430g 31 MAR 15 BPN GB:17 164 E71;17 JAN","ASHS040493","Ash @ 550°C","G_P_100G","0.7270083606","29/03/2014 10:56:20 AM",1,6053524,"19MAR14/6053524",TRUE,"","A","AUNHF","DTS1421930"
6053665,"19/03/2014 01:26:36 PM","PACK_MEALS","M-RMG","Charity Fundraisers Pty Ltd	Tender Loving Cuisine Chicken Parmigiana 360g Batch 060314 Best Before 06/03/15; Batch 060314 06/03","ASHS040493","Ash @ 550°C","G_P_100G","1.1177987962","29/03/2014 10:56:21 AM",1,6053665,"19MAR14/6053665",TRUE,"","A","AUNHF","DTS1421948"
6053701,"19/03/2014 01:34:12 PM","PACK_MEALS","M-RMG","Charity Fundraisers Pty Ltd Homestyle Rissoles & Onion Gravy 360g Batch 200214 Batch 20/02/15; Batch 200214 Batch 20/02/15","ASHS040493","Ash @ 550°C","G_P_100G","1.228668942","29/03/2014 10:56:21 AM",1,6053701,"19MAR14/6053701",TRUE,"","A","AUNHF","DTS1421956"
6053717,"19/03/2014 01:38:01 PM","PACK_MEALS","M-RMG","Charity Fundraisers Pty Ltd Tender Loving Cuisine	Pineapple Chicken 340g Batch 070314 Best Before: 07/03/15","ASHS040493","Ash @ 550°C","G_P_100G","0.814835628","29/03/2014 10:56:22 AM",1,6053717,"19MAR14/6053717",TRUE,"","A","AUNHF","DTS1421959"
6053736,"19/03/2014 01:41:09 PM","PACK_MEALS","M-RMG","Charity Fundraisers Pty Ltd Tender Loving Cuisine	Roast Lamb & Mint Jelly 360g Batch 150214 Best Before: 15/02/15","ASHS040493","Ash @ 550°C","G_P_100G","0.8998033684","29/03/2014 10:56:23 AM",1,6053736,"19MAR14/6053736",TRUE,"","A","AUNHF","DTS1421962"
6053745,"19/03/2014 01:43:54 PM","PACK_MEALS","M-RMG","Charity Fundraisers Pty Ltd Tender Loving Cuisine	Lamb Casserole 400g Batch 010314 Best Before: 01/03/15; Batch 030314 Best Bef","ASHS040493","Ash @ 550°C","G_P_100G","0.9674097842","29/03/2014 10:56:24 AM",1,6053745,"19MAR14/6053745",TRUE,"","A","AUNHF","DTS1421964"
6053815,"19/03/2014 02:00:16 PM","CEREAL_PRD","BISCUITS","014AMR08NUTR 180314","ASHS040493","Ash @ 550°C","G_P_100G","1.6783342308","25/03/2014 10:16:47 AM",1,6053815,"19MAR14/6053815",TRUE,"","A","CONBIS","DTS1421968"
6053865,"19/03/2014 02:14:21 PM","PET_FOOD","Dry","2014001514 & 2014001515 DRY PETFOOD","ASHS040493","Ash @ 550°C","G_P_100G","8.5660307806","22/03/2014 09:22:54 AM",1,6053865,"19MAR14/6053865",TRUE,"2014001514","A","U4","DTS1421975"
6053874,"19/03/2014 02:15:49 PM","PET_FOOD","Dry","2014001514 & 2014001515 DRY PETFOOD","ASHS040493","Ash @ 550°C","G_P_100G","8.1610132898","22/03/2014 09:22:54 AM",1,6053874,"19MAR14/6053874",TRUE,"2014001515","A","U4","DTS1421975"
6053885,"19/03/2014 02:17:44 PM","CEREAL_PRD","FLOUR","A14/1436-1, 2 & 3 PLAIN FLOUR","ASHS040493","Ash @ 550°C","G_P_100G","0.512295082","25/03/2014 10:16:48 AM",1,6053885,"19MAR14/6053885",TRUE,"A14/1436-1 PLAIN FLOUR","A","AAAN","DTS1421982"
6054059,"19/03/2014 02:27:19 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2669002774","20/03/2014 08:04:18 AM",1,6054059,"QC-IRM001A-6054059",TRUE,"In house standard reference material (batch analysis)","E","",""
6054084,"19/03/2014 02:29:07 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2935256121","20/03/2014 08:04:29 AM",1,6054084,"QC-IRM001A-6054084",TRUE,"In house standard reference material (batch analysis)","E","",""
6054101,"19/03/2014 01:31:42 PM","MISC_FOOD","BABYFOOD","ALDI Apple Pear Cinnamon 14029 29/01/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.1843756505","26/03/2014 11:23:59 AM",1,6054100,"19MAR14/6054101",TRUE,"","A","FOODSPECTR","DTSQ1404734"
6054110,"19/03/2014 01:33:24 PM","MISC_FOOD","BABYFOOD","ALDI Pear Banana & Mango 14029 29/01/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.3058891715","26/03/2014 11:24:02 AM",1,6054104,"19MAR14/6054110",TRUE,"","A","FOODSPECTR","DTSQ1404737"
6054130,"19/03/2014 01:35:14 PM","MISC_FOOD","BABYFOOD","ALDI Organic Apple 14024 24/01/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.1587033598","26/03/2014 11:24:06 AM",1,6054129,"19MAR14/6054130",TRUE,"","A","FOODSPECTR","DTSQ1404738"
6054133,"19/03/2014 01:37:24 PM","MISC_FOOD","BABYFOOD","ALDI Organic Pear Banana 14024 24/01/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.3381204685","26/03/2014 11:24:08 AM",1,6054132,"19MAR14/6054133",TRUE,"","A","FOODSPECTR","DTSQ1404739"
6054136,"19/03/2014 01:39:25 PM","MISC_FOOD","BABYFOOD","ALDI Organic Apple & Mango 14020 19/01/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.201956089","26/03/2014 11:24:11 AM",1,6054134,"19MAR14/6054136",TRUE,"","A","FOODSPECTR","DTSQ1404740"
6054138,"19/03/2014 02:39:28 PM","MEAT_PROD","NONE","MEAT & MINCE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","1.6784825579","27/03/2014 09:38:09 AM",1,6054138,"19MAR14/6054138",TRUE,"14030360 KANGARRO FILLET","A","SAALS","DTS1422000"
6054140,"19/03/2014 02:39:35 PM","MEAT_PROD","NONE","MEAT & MINCE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","1.7155245546","27/03/2014 09:38:10 AM",1,6054140,"19MAR14/6054140",TRUE,"14030361 KANGARRO STEAK","A","SAALS","DTS1422000"
6054141,"19/03/2014 02:39:42 PM","MEAT_PROD","NONE","MEAT & MINCE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","1.323186449","27/03/2014 09:38:11 AM",1,6054141,"19MAR14/6054141",TRUE,"14030362 H+G STEAK","A","SAALS","DTS1422000"
6054142,"19/03/2014 02:39:48 PM","MEAT_PROD","NONE","MEAT & MINCE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","1.3437931285","27/03/2014 09:38:11 AM",1,6054142,"19MAR14/6054142",TRUE,"14030363 LEMON MYRTLE STEAK","A","SAALS","DTS1422000"
6054143,"19/03/2014 02:39:55 PM","MEAT_PROD","NONE","MEAT & MINCE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","1.4577326193","27/03/2014 09:38:12 AM",1,6054143,"19MAR14/6054143",TRUE,"14030364 KANGARRO DICED","A","SAALS","DTS1422000"
6054144,"19/03/2014 02:40:01 PM","MEAT_PROD","NONE","MEAT & MINCE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","1.4776319571","27/03/2014 09:38:13 AM",1,6054144,"19MAR14/6054144",TRUE,"14030365 KANGARRO KEBAB","A","SAALS","DTS1422000"
6054148,"19/03/2014 01:41:22 PM","MISC_FOOD","BABYFOOD","ALDI Apple Banana & Blueberry 14030 30/01/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.2687747036","26/03/2014 11:24:13 AM",1,6054146,"19MAR14/6054148",TRUE,"","A","FOODSPECTR","DTSQ1404741"
6054153,"19/03/2014 02:42:18 PM","MEAT_PROD","NONE","MEAT & MINCE SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","0.9339424994","27/03/2014 09:38:14 AM",1,6054153,"19MAR14/6054153",TRUE,"14030347 MINCE","A","SAALS","DTS1422000"
6054170,"19/03/2014 01:44:45 PM","MISC_FOOD","BABYFOOD","ALDI Apple Pea Broccoli & Spinach 14043 12/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.2555769413","26/03/2014 11:24:16 AM",1,6054164,"19MAR14/6054170",TRUE,"","A","FOODSPECTR","DTSQ1404742"
6054181,"19/03/2014 01:47:42 PM","MISC_FOOD","BABYFOOD","ALDI Apple Pumpkin & Sweetcorn 14049 18/02/2015 ","ASHS040493","Ash @ 550°C","G_P_100G","0.3110372943","26/03/2014 11:24:18 AM",1,6054175,"19MAR14/6054181",TRUE,"","A","FOODSPECTR","DTSQ1404743"
6054185,"19/03/2014 01:49:28 PM","MISC_FOOD","BABYFOOD","ALDI Apple Sweet Potato & Carrot 14049 18/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.2985266266","26/03/2014 11:24:21 AM",1,6054183,"19MAR14/6054185",TRUE,"","A","FOODSPECTR","DTSQ1404745"
6054201,"19/03/2014 01:51:19 PM","MISC_FOOD","BABYFOOD","ALDI Vanilla Custard 14056 25/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.7113136056","26/03/2014 11:24:23 AM",1,6054197,"19MAR14/6054201",TRUE,"","A","FOODSPECTR","DTSQ1404747"
6054216,"19/03/2014 01:53:03 PM","MISC_FOOD","BABYFOOD","ALDI Chocolate Custard 14049 18/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.9241763792","26/03/2014 11:24:25 AM",1,6054209,"19MAR14/6054216",TRUE,"","A","FOODSPECTR","DTSQ1404748"
6054240,"19/03/2014 01:55:07 PM","MISC_FOOD","BABYFOOD","ALDI Banana Custard 14057 26/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.7055900621","26/03/2014 11:24:28 AM",1,6054230,"19MAR14/6054240",TRUE,"","A","FOODSPECTR","DTSQ1404749"
6054291,"19/03/2014 01:57:20 PM","MISC_FOOD","BABYFOOD","ALDI Creamy Chicken & Vegetable 14050 19/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.5483434083","26/03/2014 11:24:31 AM",1,6054281,"19MAR14/6054291",TRUE,"","A","FOODSPECTR","DTSQ1404750"
6054303,"19/03/2014 01:59:05 PM","MISC_FOOD","BABYFOOD","ALDI Apricot Chicken 14049/1/4050 18/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.4745854119","26/03/2014 11:24:33 AM",1,6054301,"19MAR14/6054303",TRUE,"","A","FOODSPECTR","DTSQ1404751"
6054321,"19/03/2014 02:01:01 PM","MISC_FOOD","BABYFOOD","ALDI Beef & Vegetable 14049 18/02/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.5698005698","26/03/2014 11:24:36 AM",1,6054320,"19MAR14/6054321",TRUE,"","A","FOODSPECTR","DTSQ1404752"
6054328,"19/03/2014 02:03:38 PM","MISC_FOOD","BABYFOOD","ALDI Garden Vegetables & Rissoni Pasta 14063 03/03/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.6562061117","27/03/2014 09:38:15 AM",1,6054326,"19MAR14/6054328",TRUE,"","A","FOODSPECTR","DTSQ1404753"
6054340,"19/03/2014 02:07:21 PM","MISC_FOOD","BABYFOOD","ALDI Hearty Vegetable  & Lamb Casserole 14062 03/03/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.541497716","08/04/2014 09:27:28 AM",1,6054339,"19MAR14/6054340",TRUE,"","A","FOODSPECTR","DTSQ1404755"
6054362,"19/03/2014 02:11:13 PM","MISC_FOOD","BABYFOOD","ALDI Vegetable Macaroni & Beef Bolognese 14063 04/03/2015","ASHS040493","Ash @ 550°C","G_P_100G","0.8594979217","27/03/2014 09:38:15 AM",1,6054351,"19MAR14/6054362",TRUE,"","A","FOODSPECTR","DTSQ1404757"
6055460,"20/03/2014 07:06:43 AM","FLAV_COLOR","NONE","GARLIC, CHILLI GINGER PASTE & GARLIC CLOVES","ASHS040493","Ash @ 550°C","G_P_100G","1.4124362696","26/03/2014 08:26:08 PM",1,6055460,"20MAR14/6055460",TRUE,"PLGARSP 130G SPOUT PACK GARLIC- COMMERCIAL TRIAL","A","AUBLUO","DTS1422190"
6055462,"20/03/2014 07:07:38 AM","FLAV_COLOR","NONE","GARLIC, CHILLI GINGER PASTE & GARLIC CLOVES","ASHS040493","Ash @ 550°C","G_P_100G","1.6927990011","26/03/2014 08:26:09 PM",1,6055462,"20MAR14/6055462",TRUE,"PLCHISP 130G SPOUT PACK CHILLI- COMMERCIAL TRIAL","A","AUBLUO","DTS1422190"
6055464,"20/03/2014 07:08:52 AM","FLAV_COLOR","NONE","GARLIC, CHILLI GINGER PASTE & GARLIC CLOVES","ASHS040493","Ash @ 550°C","G_P_100G","1.5520075135","26/03/2014 08:26:10 PM",1,6055464,"20MAR14/6055464",TRUE,"PLGINSP 130G SPOUT PACK GINGER- COMMERCIAL TRIAL","A","AUBLUO","DTS1422190"
6055467,"20/03/2014 07:10:08 AM","FLAV_COLOR","NONE","GARLIC, CHILLI GINGER PASTE & GARLIC CLOVES","ASHS040493","Ash @ 550°C","G_P_100G","1.2715051807","26/03/2014 08:26:11 PM",1,6055467,"20MAR14/6055467",TRUE,"CCGARWSP 120G SWHOLE GARLIC CLOVES- COMMERCIAL TRIAL","A","AUBLUO","DTS1422190"
6055628,"20/03/2014 07:34:36 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2934432824","20/03/2014 04:27:13 PM",1,6055628,"QC-IRM001A-6055628",TRUE,"In house standard reference material (batch analysis)","E","",""
6055629,"20/03/2014 07:36:14 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2403589619","20/03/2014 04:27:33 PM",1,6055629,"QC-IRM001A-6055629",TRUE,"In house standard reference material (batch analysis)","E","",""
6056309,"20/03/2014 09:58:38 AM","CEREAL_PRD","NONE","TEST 802R1: Mission 10"" Super Soft Sundried Tomato Basil Wraps","ASHS040493","Ash @ 550°C","G_P_100G","2.9762905667","28/03/2014 07:00:37 AM",1,6056309,"20MAR14/6056309",TRUE,"TEST 802R1: Mission 10"" Super Soft Sundried Tomato Basil Wraps DOM : 20.03.2014 Batch :  18.06.2014","A","GRUM","DTS1422261"
6056546,"20/03/2014 10:37:47 AM","PET_FOOD","Dry","2014001511 DRY PETFOOD","ASHS040493","Ash @ 550°C","G_P_100G","6.1978399607","28/03/2014 07:00:34 AM",1,6056546,"20MAR14/6056546",TRUE,"2014001511","A","U4","DTS1422248"
6056561,"20/03/2014 10:40:13 AM","PET_FOOD","WETPETFD","2014001512 WET PETFOOD","ASHS040493","Ash @ 550°C","G_P_100G","1.4107675579","28/03/2014 07:00:35 AM",1,6056561,"20MAR14/6056561",TRUE,"2014001512","A","U4","DTS1422280"
6056741,"20/03/2014 10:54:41 AM","PET_FOOD","WETPETFD","2014001516 & 2014001517 WET PETFOOD","ASHS040493","Ash @ 550°C","G_P_100G","1.9599814375","28/03/2014 07:00:36 AM",1,6056741,"20MAR14/6056741",TRUE,"2014001516","A","U4","DTS1422297"
6056759,"20/03/2014 10:55:40 AM","PET_FOOD","WETPETFD","2014001516 & 2014001517 WET PETFOOD","ASHS040493","Ash @ 550°C","G_P_100G","1.804748062","28/03/2014 07:00:36 AM",1,6056759,"20MAR14/6056759",TRUE,"2014001517","A","U4","DTS1422297"
6057665,"20/03/2014 01:05:20 PM","MEAT_PROD","NONE","14030816 KANGAROO BUSH TOMATO BURGA","ASHS040493","Ash @ 550°C","G_P_100G","2.5916453538","26/03/2014 08:26:11 PM",1,6057665,"20MAR14/6057665",TRUE,"","A","SAALS","DTS1422387"
6057692,"20/03/2014 01:12:38 PM","MEAT_PROD","NONE","14030417 MINI ROAST","ASHS040493","Ash @ 550°C","G_P_100G","1.4832488808","26/03/2014 08:26:12 PM",1,6057692,"20MAR14/6057692",TRUE,"","A","SAALS","DTS1422391"
6057717,"20/03/2014 01:18:31 PM","MEAT_PROD","NONE","14030418 BUSH PLUM BBQ","ASHS040493","Ash @ 550°C","G_P_100G","1.4889957986","26/03/2014 08:26:13 PM",1,6057717,"20MAR14/6057717",TRUE,"","A","SAALS","DTS1422393"
6057755,"20/03/2014 01:26:43 PM","MEAT_PROD","NONE","14030419 PLAIN MINCE","ASHS040493","Ash @ 550°C","G_P_100G","1.0810028232","26/03/2014 08:26:14 PM",1,6057755,"20MAR14/6057755",TRUE,"","A","SAALS","DTS1422401"
6058447,"20/03/2014 03:33:41 PM","MEATP_RAW","VAMT","CHEESE FILLED BEEF MEATBALLS - DAY 02 DOM: 19/03/14","ASHS040493","Ash @ 550°C","G_P_100G","1.8031904482","27/03/2014 09:38:16 AM",1,6058447,"20MAR14/6058447",TRUE,"","A","NORFOO","DTS1422486"
6058456,"20/03/2014 03:37:57 PM","MEATP_RAW","VAMT","PICKLED PORK - DAY 11 DOM: 10/03/14","ASHS040493","Ash @ 550°C","G_P_100G","1.4851946841","27/03/2014 09:38:17 AM",1,6058456,"20MAR14/6058456",TRUE,"","A","NORFOO","DTS1422491"
6058503,"20/03/2014 03:53:01 PM","MEATP_RAW","MEAT","LAMB DICED - DAY 2 DOM: 19/03/14","ASHS040493","Ash @ 550°C","G_P_100G","1.1669996815","28/03/2014 07:00:30 AM",1,6058503,"20MAR14/6058503",TRUE,"","A","NORFOO","DTS1422496"
6058520,"20/03/2014 03:59:48 PM","CEREAL_PRD","BREAD","COLES BANANA BREAD BB 25.11.14 & 09.12.14 DOM:28.02.14 & 14.03.14 COMPOSITE OF SAMPLE A & B","ASHS040493","Ash @ 550°C","G_P_100G","1.3199402291","28/03/2014 01:27:03 PM",1,6058520,"20MAR14/6058520",TRUE,"","A","KERY","DTS1422498"
6058807,"20/03/2014 05:30:58 PM","MISC_PDR","NONE","REF #139 KERRY BACON CURE USE BY AUF-14 BATCH 4044/248","ASHS040493","Ash @ 550°C","G_P_100G","46.348943628","22/03/2014 09:22:53 AM",1,6058807,"20MAR14/6058807",TRUE,"","A","RIDDER","DTS1422529"
6060263,"21/03/2014 10:13:53 AM","CEREAL_PRD","NONE","YUM Low Sodium 10.5"" Tortillas (2183)","ASHS040493","Ash @ 550°C","G_P_100G","1.1478923553","28/03/2014 01:27:09 PM",1,6060263,"21MAR14/6060263",TRUE,"YUM Low Sodium 10.5"" Tortillas (2183) DOM : 20/3/2014 Batch :  20/03/15 15:24L5, 16:47L5, 22:53L5","A","GRUM","DTS1422651"
6060304,"21/03/2014 09:21:39 AM","MEAT_PROD","CHICKEN","#140321A COLES CHICKEN ROLL 21/03/14","ASHS040493","Ash @ 550°C","G_P_100G","2.1055325485","28/03/2014 01:27:04 PM",1,6060304,"21MAR14/6060304",TRUE,"","A","HANSPRODST","DTSQ1404918"
6060332,"21/03/2014 09:25:35 AM","MEAT_PROD","TURKEY","COLES TURKEY ROLL 21/03/14","ASHS040493","Ash @ 550°C","G_P_100G","2.1896406682","28/03/2014 01:27:04 PM",1,6060329,"21MAR14/6060332",TRUE,"#2140321B COLES TURKEY ROLL 21/03/14","A","HANSPRODST","DTSQ1404922"
6060715,"21/03/2014 11:20:43 AM","CEREAL_PRD","PIZZA BASE","A14/1486/1 PIZZA BASE","ASHS040493","Ash @ 550°C","G_P_100G","1.6045689421","28/03/2014 01:27:06 PM",1,6060715,"21MAR14/6060715",TRUE,"","A","AAAN","DTS1422736"
6061293,"21/03/2014 01:18:22 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2411180898","22/03/2014 09:22:51 AM",1,6061293,"QC-IRM001A-6061293",TRUE,"In house standard reference material (batch analysis)","E","",""
6061315,"21/03/2014 01:21:10 PM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2190829088","22/03/2014 09:23:08 AM",1,6061315,"QC-IRM001A-6061315",TRUE,"In house standard reference material (batch analysis)","E","",""
6061464,"21/03/2014 01:36:55 PM","CANNEDFOOD","CANNEDFOOD","COLES MICROWAVE BOWL MINESTRONE BATCH:NO ZUCCHINI","ASHS040493","Ash @ 550°C","G_P_100G","1.0787358638","28/03/2014 01:27:07 PM",1,6061464,"21MAR14/6061464",TRUE,"","A","SAFC","DTS1422837"
6061479,"21/03/2014 01:40:10 PM","CANNEDFOOD","CANNEDFOOD","COLES MICROWAVE BOWL BEEF & VEGETABLE BATCH:REDUCED BEEF","ASHS040493","Ash @ 550°C","G_P_100G","1.186581376","28/03/2014 01:27:07 PM",1,6061479,"21MAR14/6061479",TRUE,"","A","SAFC","DTS1422841"
6061500,"21/03/2014 01:44:49 PM","CANNEDFOOD","CANNEDFOOD","COLES MICROWAVE BOWL CREAMY TOMATO BATCH:933/7","ASHS040493","Ash @ 550°C","G_P_100G","1.1638709677","28/03/2014 01:27:08 PM",1,6061500,"21MAR14/6061500",TRUE,"","A","SAFC","DTS1422847"
6061569,"21/03/2014 01:52:23 PM","PET_FOOD","CANNEDPF","2014001532 CANNED PETFOOD","ASHS040493","Ash @ 550°C","G_P_100G","1.4768434123","28/03/2014 01:26:57 PM",1,6061569,"21MAR14/6061569",TRUE,"2014001532","A","U4","DTS1422853"
6061830,"21/03/2014 02:16:46 PM","HONEY","NONE","1. GOLDEN NECTAR ORGANIC REAL LEATHERWOOD HONEY 500G, BB APRIL 01-2019","ASHS040493","Ash @ 600°C","G_P_100G","0.3031620507","28/03/2014 06:49:47 AM",1,6061830,"21MAR14/6061830",TRUE,"","A","R7","DTS1422869"
6065745,"24/03/2014 10:37:21 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2266058684","25/03/2014 10:26:55 AM",1,6065745,"QC-IRM001A-6065745",TRUE,"In house standard reference material (batch analysis)","A","",""
6065763,"24/03/2014 10:40:34 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2393715342","25/03/2014 10:27:18 AM",1,6065763,"QC-IRM001A-6065763",TRUE,"In house standard reference material (batch analysis)","A","",""
6065770,"24/03/2014 10:45:40 AM","MEAT_PROD","NONE","6xSB OVINE MEAT TRIM","ASHS040493","Ash @ 550°C","G_P_100G","0.6963333696","26/03/2014 11:23:56 AM",1,6065770,"24MAR14/6065770",TRUE,"","A","COOL","DTS1423171"
6065796,"24/03/2014 10:46:30 AM","MEAT_PROD","NONE","6xSM OVINE MEAT TRIM","ASHS040493","Ash @ 550°C","G_P_100G","3.1157546843","26/03/2014 11:23:57 AM",1,6065796,"24MAR14/6065796",TRUE,"","A","COOL","DTS1423173"
